 Dance 'Til We're High,"Winters coming   It'll soon will be here   If we knew what it meant   We would take care   Snow is falling   Where the snow falls   If we knew what it meant   We would take care   We would dance   Light up the sky   With your message fly   With your message   Bells will ring out for our love   We can do it   Gonna do it tonight   Sing till we fly together   Dance till we're high together   Dance till we're high together   Write a letter to a new love   Drop a line to a true love   Winters coming   It'll soon be here   If we knew what it meant   We would take care   Shake our heads   We would be there   We would dance   Light up the sky   With your message fly   With your message   Bells will ring out for our love   We can do it   Gonna do it tonight   Sing till we fly together   Dance till we're high together   Gonna do it right now   Light up the sky   With your message fly   With your message   Bells will ring out for our love   We can do it   Gonna do it tonight   Sing till we fly together   Dance till we're high together   Dance till we're high together   Light up the sky   Sing till we fly together   Dance till we're high together   Gonna do it right now"
 Don't Break The Promises,"Take my life but don't throw it all away, don't break the promise that you made today.   Take my heart but if you're not gonna stay, don't break the promise that you made today.   Ah, don't break the promise that you made today.   If you don't mean to keep your word, well, you better be heading down the road.   'Cause I can't, I can't stand it if we don't love life all you gonna do is tell me goodbye.   Take my life but don't throw it all away, don't break the promise that you made today.   Ah, take my heart but don't lose it on the way, ooh, don't break the promise that you made today.   Don't break the promise don't break the promise that you made today.   Kiss it goodbye, kiss it walk if you don't want all, all of my loving.   You know what you can do, baby, kiss it goodbye. kiss it, kiss it yeah, yeah.   Ah, take my heart but don't throw it, don't throw it all away,   Mm, don't break the promise that you made today.   Don't break the promise don't break the promise that you made today.   No, no, no, don't break the promise that you made today,   No, no, don't break the promise that you made today."
 Don't Stop Running,"Modern day   Silent lovers   Angels smiling   Silent lovers   Angels smiling   It's our hearts, it's our hearts   Modern day   Silent lover   Silent lover   Angels smiling   Don't stop running   Silent lover   Silent lover   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running now   Modern day   Silent lovers   Angels smiling   Silent lover   Silent lover   Angels smiling   Don't stop running   Silent lover   Silent lover   Don't stop running   Don't stop running   Don't stop running   Don't stop running   Don't stop running now   Silent lover   Silent lover   Angels smiling   Don't stop running   Silent lover   Silent lover   Don't stop running   Don't stop running"
 For You Blue,"Because you're sweet and lovely, girl, I love you   Because you're sweet and lovely, girl, it's true   I love you more than ever, girl, I do   I want you in the morning, girl, I love you   I want you at the moment I feel blue   I'm living every moment, girl, for you   I've loved you from the moment I saw you   You looked at me that's all you had to do   I feel it now I hope you feel it too   Because you're sweet and lovely, girl, I love you   Because you're sweet and lovely, girl, it's true   I love you more than ever, girl, I do, I really love you"
 From A Friend To A Friend,"And when the time comes round   We will be duty bound   To tell the truth of what we've seen   And what we haven't found   Will not be going down   Despite too easy ride to see   From a lover to a friend   Take your own advice   Let me love again   Now that you turned out to be   Someone I can trust   Someone I believe   Oh la la la   How can I walk when I can't find a way   I have a dilemma   All I want is to tell me   You're going to take it away   From a lover to a friend   Take your own advice   Let me love again   Now that you turned out to be   Someone I can trust   Someone I believe   And what we haven't found   Will not be going down   Despite too easy ride to see   From a lover to a friend   You turned out to be   Someone I believe   From a lover to a friend   Take your own advice   Let me love again   Oh la la la   How can I walk when I can't find a way   I have a dilemma   All I want is to tell me   You're going to take it away   From a lover to a friend   From a lover to a friend   From a lover to a friend   Let me love again"
 Girl,"Is there anybody going to listen to my story   All about the girl who came to stay?   She's the kind of girl   You want so much it make you sorry   Still you don't regret a single day   Ah, girl, girl, girl   When I think of all the times   I tried so hard to leave her   She will turn to me and start to cry   And she promises the earth to me   And I believe her   After all this time I don't know why   Ah, girl, girl, girl   She's the kind of girl who puts you down   When friends are there   You feel a fool   When you say she's looking good   She acts as if it's understood   She's cool, ooh, ooh, ooh, ooh   Girl, girl, girl   Was she told when she was young   That pain would lead to pleasure   Did she understand it when they said   That a man must break his back   To earn his day of leisure?   Will she still believe it when he's dead   Ah, girl, girl, girl   Girl"
 Glory Of Love,"You've got to give a little, take a little,   And let your poor heart break a little.   That's the story of, that's the glory of love.   You've got to laugh a little, cry a little,   Until the clouds roll by a little.   That's the story of, that's the glory of love.   As long as there's the two of us,   We've got the world and all it's charms.   And when the world is through with us,   We've got each other's arms.   You've got to win a little, lose a little,   Yes, and always have the blues a little.   That's the story of, that's the glory of love.   That's the story of, that's the glory of,   That's the story of, that's the glory of,   That's the story of,   That's the glory of love"
 Go Now,"We've already said goodbye,   Since you've gotta go,   Oh, you better go now, go now, go now, go now,   Before you see me crying.   I don't want you to tell me what you intend to do now.   How many times do I have to tell you, darlin',   I'm still in love with you now?   Oh, oh, oh, oh.   We already said so long,   I don't want to see you go,   Oh, you better go now, go now, go now, go now,   And don't you even try, yeah,   Tellin' me that you really don't wanna end up this way, yeah.   How many times do I have to tell you, darlin',   I want you to stay?   Hey, hey, hey, hey.   Talk about it.   Ah- sing it to me!   Ooh -   Yeah, yeah, yeah, yeah!   Ah- oh, oh, oh.   Since you've gotta go,   Oh, you better go now, go now, go now, go now,   Before you see me crying.   Well, I want you to tell me what you intend to do now.   How many times do I have to tell you, darlin',   I'm still in love with you now?   Oh, oh, oh, oh.   Oh - oh oh.   I don't wanna see you go, but darlin',   You better go now.   Yeah-hey-hey-hey-hey."
 Gratia,"We may find a trace   Of a state of grace   In the saddest face   Something is there   How the rivers flow   We may never know   But it goes to show   Something is there   This guiding light   Will burn so bright   So much wonder around us   All the love in the air   Let the good that surrounds us   Help us to always care   Then the seeds we sow   Will survive and grow   And we will all know   Something is there   This guiding light   Will burn so bright   So much wonder around us   All the love in the air   Let the good that surrounds us   Help us to always care   In this world where ever present dangers   Circle round our family heart   Like a throng of hostile strangers eager for a war to start   There appears a friend's familiar face   Oh sweet relief, the heart goes to a warmer place   And this we prize   And this we hold so dear   This humble state of grace   And this we prize   For this we hold so dear   This state of grace   We may find a trace   Of a state of grace   In the saddest face   Something is there   How the rivers flow   We may never know   But it goes to show   Something is there   This guiding light   Will burn so bright   So much wonder around us   All the love in the air   Let the good that surrounds us   Help us to always care   Life aboard this fast revolver still remains a magic mystery   Loud reports of anger fill the pages of our history   Those of us with love can now embrace   With sweet relief a life lived at a gentler pace   And this we prize   And this we hold so dear   This humble state of grace   And this we prize   For this we hold so dear   This humble state of grace   In the night a daffodil   Is battered by the father of all storms   Daybreak sees it stand alone   Amongst a field of lifeless forms   Rays of light illuminate   Where sweet relief presents a shining yellow face   And this we prize   And this we hold so dear   This humble state of grace   We may find a trace   Of a state of grace   In the saddest face   Something is there   How the rivers flow   We may never know   But it goes to show   Something is there   This guiding light   Will burn so bright   So much wonder around us   All the love in the air   Let the good that surrounds us   Help us to always care   Then the seeds we sow   Will survive and grow   And we will all know   Something is there   This guiding light   Will burn so bright   So much wonder around us   All the love in the air   Let the good that surrounds us   Help us to always care   And this we prize   For this we hold so dear   This humble state of grace"
 Growing Up Falling Down,"We were growing, time was going so fast   Without knowing, we were growing up fast   We were lying down, in the shade   I remember the love we made   We were lying down, on the bed   I remember the tears we shared   We were growing, time was going so fast, Growing up   Without knowing, Falling down we were growing up fast Growing up, Falling down   Growing up, Falling down   We were laughing to, we were so   I remember the fun we had   We were crying loud, with the pain   We will never be here again   Growing up, falling down"
 Help!,"Help, I need somebody   Help, not just anybody   Help, you know, I need someone   Help   When   When I was younger, so much younger than today I never needed   I never needed anybody's help in any way now   But now these days are gone, I'm not so self assured and now I find   Now I find, I've changed my mind, I've opened up the doors   Help me if you can, I'm feeling down   And I do appreciate you being 'round   Help me get my feet back on the ground   Won't you, please, please help me?   Now   And now my life has changed in, oh, so many ways my independence   My independence seems to vanish in the haze but   But every now and then I feel so insecure I know that I   I know that I just need you like I've never done before   Help me if you can, I'm feeling down   And I do appreciate you being 'round   Help me get my feet back on the ground   Won't you, please, please help me?   When I was younger, so much younger than today   I never needed anybody's help in any way now   But now these days are gone, I'm not so self assured and now I find   Now I find, I've changed my mind, I've opened up the doors   Help me if you can, I'm feeling down   And I do appreciate you being 'round   Help me get my feet back on the ground   Won't you, please, please help me?   Help me, help me"
 Hi Hi Hi,"Well, when I met you at the station   You were standing with a bootleg in your hand.   I took you back to my little place   For a taste of a multicolored band.   We're gonna get hi hi hi,   The night is young.   She'll be my funky little mama,   Gonna rock it and we've only just begun.   We're gonna get hi hi hi   With the music on.   Won't say bye-bye bye-bye bye-bye bye-bye   'Til the night is gone.   I'm gonna do it to you, gonna do it,   Sweet banana, you'll never give up.   We're gettin' hi hi hi in the midday sun.   Well well, take off your face,   Recover from the trip you've been on.   I want to lie on the bed,   Get you ready for my polygon.   I'm gonna do it to you, gonna do it,   Sweet banana, you've never been done.   Yes, I go like a rabbit, gonna grab it,   Gonna do it 'til the night is done.   We're gonna get hi hi hi with the music on.   Won't say bye-bye bye-bye bye-bye bye-bye   'Til the night is gone.   I'm gonna do it to you, gonna do it,   Sweet banana, you'll never give up.   We're gonna get hi hi hi, we're gonna get hi hi hi,   We're gonna get hi hi hi in the midday sun"
 Hope For The Future,"Some hope for the future   Some wait for the call   To say that the days ahead   Will be the best of all   We will build bridges   Up to the sky   Heavenly lights surrounding   You and I   From out of the darkness   Our future will come   If we leave the past behind   We'll fly beyond the sun   We'll be together   Sharing the load   Watching in wonder as our lives unfold   Hope for the future   It's coming soon enough   How much can we achieve?   Hope for the future   It will belong to us   If we believe   If we believe   Hope shines brightest in the dark   When nothing's ever seen   Lighting undiscovered places   No one's ever been   Some hope for the future   Some wait for the call   To say that our destiny   Will be the best of all   And we will build bridges   Up to the sky   And heavenly lights   Surrounding you and I   Hope shines brightest in the dark   Where nothing's ever seen   Lighting undiscovered places   No one's ever been   Hope for the future   Hope for the future   Hope for the future"
 I Want To Walk You Home,"I want to walk you home   Please let me walk you home   I want to walk you home   Please let me walk you home   You look so good to me ooh ooh wee   I wish I was the lucky guy   Who could walk you right on down the aisle   I love the way you walk   I love to hear you talk   I love the way you walk   I love to hear you talk   I'm not trying to be smart   I'm not trying to break your heart   But if I ask you for a date   Will you tell me that I'm not too late   I want to hold your hand   Please let me hold your hand   I wanna hold your hand   Yeah, please let me hold your hand   You look so good to me ooh ooh wee   I saw you walking all alone   That's why I wanna walk you home   So let me walk you home   Please let me walk you home   I wanna walk you home   Oh baby, let me walk you home   Well, you look so good to me ooh ooh wee   I'm not trying to be smart   And I love the way you talk   I wanna hold your hand   So let me hold your hand   And let me walk you home   Oh baby, I want to walk you home   Oh you look so good to me baby   All I want to do is walk you home   Let me walk you home baby   Yeah we could walk and talk   Uh hmmm I'm not tryin' to be smart   I just wanna walk you home"
 I Want You To Fly,"I Want You To Fly   I want you to fly   I want you to grow   I like you to get back   Whatever you lose   I want you to learn   What you wanna know   I like you to follow   The road that you choose   Ooh at the same time   I wanna hold on   Don't want you to go   I like to be near you   Whatever you do   I want us to hide Ooh   I want to let low Ooh   Doesn't make sense but Ooh   I wanna be you Ooh   I wanna be you At the   I want to be you Same   I want to be you Time   I wanna be you At   I wanna be you The   I wanna be you Same   I Time   I want us to hide   I want to let low   But does't make sense but   I wanna be you   I want you to fly   So the cages open now   We take him fly to   Rising and falling like snow   In the nights   I'm feeling while a windy scene   Between my palms   I got my hands and the bird   Flies out   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   Ooh ooh ooh ooh, ooh ooh ooh ooh   So the cages open now Ooh ooh ooh ooh, ooh ooh ooh ooh   We take him fly to   Rising and falling like snow   In the nights   Rising and falling like snow   In the nights"
 Is This Love?,"Love   Flow like water   Through my face   Flow to me   Home to me   Home to me now   Home to me   Like the swallow   In my face   Flow to me   Home to me   Home to me now   Home to me   Is this love?   Is this love?   Is this love?   We must discover   Perfect love between each other   Love   Flow like water   Through my face   Flow to me   Home to me   Home to me now   Home to me   Like the Swallow   In my face   Flow to me   Home to me   Home to me   Help me find the cist of love   Help me find the fountain of love   Is this love?   Help me, help me, help me, help me   Is this love?   Flow to me"
 Johnny B. Goode,"Deep down in Louisiana, close to New Orleans,   Way back up in the woods, among the evergreens.   There stand a country cabin, made of tar and wood,   Where lives a country boy named Johnny B. Goode.   He never learned to read or write a book so well.   He could play his guitar just like a-ringing the bell.   Go, go, go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Ah - Johnny B. Goode   He used to carry his guitar in a gunny sack.   Sit beneath the trees by the railroad track.   Oh, sitting and a-playing in the shade,   Strumming to the rhythm that the drivers made   People passing by used to stop and say:   ""My, but how that country boy could play""   Go, go, go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Ah - Johnny B. Goode   Ooh   Well, his mama told him, ""Someday, you will be a man,   And you will be the leader of a big old band.   Many people coming from miles around   To hear you play your music till the sun goes down.   Maybe someday, your name will be in lights   Saying: 'Johnny B. Goode tonight' ""   Go, go, go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Go, Johnny, go, go, go   Johnny B. Goode"
 Juniors Farm,"You should have seen me with the poker man   I had a honey and I bet a grand   Just in the nick of time I looked at his hand   I was talking to an Eskimo   Said, he was hopping for a fall of snow   When up popped a sea lion, ready to go   Let's go, let's go, let's go, let's go   Down to junior's farm where I wanna lay low   Low life, high life, oh, let's go   Take me down to Junior's Farm   Take me down to Jimmy   At the Houses of Parliament   Everybody's talking 'bout the President   We all chip in for a bag of cement   Olly Hardy should have had more sense   He bought a gee-gee and he jumped the fence   All for the sake of a couple of pence   Let's go, let's go, let's go, let's go   Down to junior's farm where I wanna lay low   Low life, high life, oh, let's go   Take me down to Junior's Farm   Let's go, let's go down to   Junior's farm where I wanna lay low   Low life, high life, oh, let's go   Take me down to Junior's Farm   Everybody tag along   I took my bag into a grocer's store   The price is higher than the time before   Old man asked me, ""Why is it more""   I said, you should have seen me with the poker man   I had a honey and I bet a grand   Just in the nick of time I looked at his hand   Let's go, let's go, let's go, let's go   Down to Junior's Farm where I wanna lay low   Down to Junior's Farm   Low life, high life, oh, let's go   Take me down to Junior's Farm   Down to Junior's Farm   Let's go, let's go, down to   Junior's farm where I wanna lay low   Low life, high life, oh, let's go   Take me down to Junior's Farm   Down to Junior's Farm   Everybody tag along   You also tag along   Take me down to Junior's Farm   Take me down, take me down   I wanna go there, yeah, yeah   Down, down, yeah"
 "Junk, For String Quartet","Motor cars, handle bars   Bicycles for two   Broken hearted jubilee   Parachutes, army boots   Sleeping bags for two   Sentimental jamboree   Buy buy says the sign in the shop window   Why why says the in junk the yard   Candlesticks, building bricks   Something old and new   Memories for you and me   Buy buy says the sign in the shop window   Why why says the in junk in the yard"
 Lifelong Passion,"Step into the misty mountains   With your hair like ambered honey   To feeling warm and breezes   Let me sweetly   Let me hear your sweet, sweet laughter   And your loving conversation   And your innocent solution   Give me love, love, love, love, love, love, love, love   Be my lifelong passion   Give me love, love, love   Make my lifelong passion   Sail away   Sail away   Sail away   Sail away   You feel the warm and breezes   You give me hands of warmth   Give me one f your hands   Let me hear your sweet, sweet laughter   Give me one of your hands   Let me kiss your lips of silver   Let me kiss your lips of silver   Give me love, love, love, love, love, love, love, love   Be my lifelong passion   Give me love, love, love   Make my lifelong passion   Give me love, love, love, love, love, love, love, love   Be my lifelong passion   Give me love, love, love   Make my lifelong passion   Sail away   Sail away   Sail away   Sail away   Give me love, love, love   Make my lifelong passion   Loving conversation   Loving conversation   Innocent solution   Make my lifelong passion"
 Light From Your Lighthouse,"When the sky is filled up   With stones and heavy rain   And trouble starts sliding   Across the way   It's hard for me to see   Which road I've got to take   I know I need to find a way   To leave it all behind   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   And when the light is filled up   With storms and heavy rain   And trouble comes sliding   Across my mind   It's hard for me to see   Which road I've got to take   I know I need to find a way   To leave it all behind   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me   Let it shine on   Let it shine on   Let the light from your lighthouse shine on me"
 Long And Winding Road,"The long and winding road   That leads to your door   Will never disappear   I've seen that road before   It always leads me her   Lead me to you door   The wild and windy night   That the rain washed away   Has left a pool of tears   Crying for the day   Why leave me standing here   Let me know the way   Many times I've been alone   And many times I've cried   Any way you'll never know   The many ways I've tried   But still they lead me back   To the long winding road   You left me standing here   A long long time ago   Don't leave me waiting here   Lead me to your door   But still they lead me back   To the long winding road   You left me standing here   A long long time ago   Don't leave me waiting here   Lead me to your door   Yeah, yeah, yeah, yeah"
 Long Tall Sally,"Gonna tell Aunt Mary 'bout Uncle John,   He says he has the blues but he has a lotta fun.   Oh baby,   Ye-e-e-eh baby,   Woo-o-o-oh baby,   Havin' me some fun tonight.   Well, long tall Sally has a lot on the ball   And nobody cares if she's long and tall.   Oh baby,   Ye-e-e-eh baby,   Woo-o-o-oh baby,   Havin' me some fun tonight.   Well, I saw Uncle John with long tall Sally.   He saw Aunt mary cummin' and he ducked back in the alley.   Oh baby,   Ye-e-e-eh baby,   Woo-o-o-oh baby,   Havin' me some fun tonight.   We're gonna have some fun tonight,   Gonna have some fun tonight.   We're gonna have some fun tonight,   Everything will be alright.   We're gonna have some fun,   Gonna have some fun tonight.   We're gonna have some fun tonight,   Gonna have some fun tonight.   We're gonna have some fun tonight,   Everything will be alright.   We're gonna have some fun,   Gonna have some fun tonight."
 Lovers In A Dream,"Lovers in a dream   Warmer than the Sun   Repeat"
 Medley,"Hold Me Tight   I've waited all my life for you   Hold me tight   Take care of me and I'll be right   Hold me tight hold me tight   Hold me tight hugga me right   Hold me tight squeeza me tight   Hold me tight hugga me right   Hold me tight hold me tight   Hold me tight   You won't be going out tonight / candlelight   Make love to me and make it right   Hold me tight hold me tight   Hold me tight   Hold me tight hug me right   Hold me tight   Hold me tight hug me right   Hold me tight   Hold me tight hold me tight   Hold me tight hug me right   Hold me tight squeeza me tight   Hold me tight hugga me right   Hold me tight   Hold me tight   Lazy Dynamite   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Won't you come out tonight   When the time is right   Oh will you fight that feeling in your heart   Don't you know that inside   There's a love you can't hide   So why do you fight that feeling in your heart   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Oh why do you fight that feeling in your heart   Don't you know that inside   There's a love you can't hide   So why do you fight that feeling in your heart   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Oh lazy dynamite   Doo doo doo ...   Hands of Love   I can't get over myself   Falling into the hands of love   Just can't imagine myself   Falling head over heals in love   But when I saw you last night   I knew for the first time   That you were the one I'd been dreaming of   I can't get over myself   Falling into the hands of love   Falling into the hands of love   But when I saw you last night   I knew for the first time   That you were the one I'd been dreaming of   I can't get over myself   Falling into the hands of love   Falling into the hands of love   Love sweet love   But when I saw you last night   I knew for the first time   That you were the one I'd been dreaming of   I can't get over myself   Falling into the hands of love   Falling into the hands of love   Love sweet love   Power Cut   There may be a powercut   And the candles burn down low   But something inside of me   Says the bad news isn't so   I may never tell you   But baby you should know   There may be a miracle   And baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   I may never tell you   But baby you should know   There may be a miracle   And baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so   Baby I love you so"
 Mister Bellamy,"I'm not coming down   No matter what you   I like it up here without you   Go light, Mister Bellamy   We'll have you down soon   No one to tell me what to do   No one to hold my hand   Bellamy's got a lot to do   And I hope that you'll understand   Nobody here to spoil the view   Interfere with my plans   Bellamy's got a job to do   And he's hoping you'll understand   Steady lads, and easy does it   Ooh, don't frighten him, here we go   I'm not coming down   No matter what you say   I like it up here anyway   Sit tight, Mister Bellamy   This shouldn't take long   In the delusionary state   No wonder he's been feeling strange, of late   Nobody here to spoil the view   In the delusionary state   Interfere with my plans   Bellamy's got a job to do   No wonder he's been feeling strange, of late   And he's hoping you'll understand   Steady lads, easy does it   Don't frighten him, here we go, here we go   I'm not coming down   No matter what you do   I like it up here without you   Come down, come down, come down to me   Come down   Come down, come down, come down to me   Come down   Come down, come down, come down to me   Come down   Come down, come down, come down to me   Come down"
 Mrs. Vandebilt,"Down in the jungle living in a tent   You don't use money you don't pay rent   You don't ever know the time   But you don't mind   Ho hey ho   When your light is on the blink   You never think of worrying   What's the use of worrying?   When your bus has left the stop   You'd better drop your hurrying   What's the use of hurrying?   Leave me alone Mrs. Vandebilt   I've got plenty of time of my own   What's the use of worrying?   What's the use of hurrying?   What's the use of anything?   Ho hey ho   What's the use of worrying?   What's the use of hurrying?   What's the use of anything?   Ho hey ho   When your pile is one the wane   You don't complain of robbery   Run away don't bother me   What's the use of worrying?   What's the use of anything?   Leave me alone Mrs. Washington   I've done plenty of time on my own   What's the use of worrying?   What's the use of hurrying? no use!   What's the use of anything?   Ho hey ho"
 Musica,"Music, music, musica   Music, music, musica   Fill us with joy   Joy to be here   Here in your song   Into the heart of a beautiful song   Where we belong together   Help us to discover wisdom   Let us be glad   Glad to be here   In the heart of your song   Lift us from sorrow   Lead us to the light   Lead us into the light   Of your sweet song   We are where we belong   Where we belong   Here in the heart of your song   Here in the light   Light our way with your sweet song   Here in the light of your sweet song   Lift up our hearts   Behold this heart of mine   See the sun within it shine   Reveal this heart of mine   Let me discover love inside   Love within in my heart   Let me behold my inner joy   Help to reveal my inner light   Inner light   Into the light where we belong   Into the warmth or your sweet song   We belong in the light of your sweet song   When I feel real joy   Flowing deep and warm   Still it brings a special glow   To this heart of mine   For it means so much   More than you will ever know   When I feel real joy   Flowing deep and warm   Still it brings a special glow   To this heart of mine   For it means so much   More than you will ever know   More than you will ever know   I feel joy inside my heart   Gentle treasure of my soul   I can feel real joy so deep and warm   Still it brings a special glow   To this heart of mine   It means so much   More than you will ever know   Behold this heart of mine   See the sun within it shine   Reveal this heart of mine   Let me discover love divine   Love within in my heart   Let me behold my inner joy   Help to reveal my inner light   Notice how gently we spin   Here on the skin of a sphere, of a sphere   Now music to lull us to sleep   Now lull us to sleep   Music to wake us from a dream   Music to wake us from a dream   Music to wake us from a dream   Take us into the light   Notice how gently we spin   Here on the skin of a sphere   Music to lull us to sleep   First music to lull us to sleep   Music to wake us from a dream   Notice how gently we spin   Here on the skin of a sphere   Music to lull us to sleep   Music to wake us from a dream   Whether we are strong or we are weak   Whether we are foolish or are wise   We all seek the treasures of love   We all seek the pleasures of love   Music is the servant of the Queen and King   Who are happy if we smile but are delighted if we sing   Whether we are strong or are weak   Whether we are foolish or we are wise   We all seek the treasures hidden within love   W all seek the pleasures of love   Music is the treasure that we all can bring   We are happy if we smile   But are delighted when we sing   Whether we are strong or are weak   Whether we are foolish or wise   Ah treasures of love   We all seek the treasures of love   Ah pleasures of love   We all seek the pleasures of love   Ah love, treasures of love   Music is the treasure that we all can bring   And we are happy when we smile delighted when we sing"
 My Dark Hour,"My dark hour   My dark hour, you know it's drivin' me wild   Well, well, I went to see the doctor   And I had my fortune read   And you know the doctor told me   Son you better stay in bed   Who's that comin' down that road   Looks like he's carryin' a heavy load   {??} And he started to say   Want to come with me on my way   My dark hour, mother nature's child   My dark hour, oh, it's drivin' me wild   Well, I went to see the doctor   Just to have my fortune read   Well, well, well, well, well, the doctor told me   Son you better stay in bed   So do you think these sinners will fall   Or do you think they'll survive us all   Well, well, well, well down this road   Won't you help me carry my load   My dark hour, mother nature's child   My dark hour, oh, it's drivin' me wild"
 My Soul,"I long to know   All your secrets   I want to walk   Through your fire   Light up my eyes   With your smile   I was awakened   By magic   I was alone   In this world   Take me away from here   Life spinning round   At a blistering pace   I've been shot   From a gun   To your final embrace   My soul, your heart   Two worlds   Apart   This life   Is all we have   How could this steal   All these feelings   How could they lie   To this world   A picture away   From your smile   Life spinning round   At a blistering pace   I've been shot   From a gun   To your final embrace   My soul, your heart   Two worlds   Apart   This life   Is all we have   One soul displaced   One heart replaced   Feelings defaced   Invade our space   No one left   To give us   Back our time   We could climb   Every mountain   Swim to every sea   When the all world   Is asleep   We can set   Ourselves free   My soul, your heart   Two worlds   Apart   This life   Is all we have   Yeah, yeah   We could climb   Every mountain   Swim to every sea   When all the world   Is asleep   We can set   Ourselves free   We could climb   Every mountain   Swim to every sea   When all the world   Is asleep   We can set   Ourselves free   My soul, your heart   Two worlds   Apart this life   Ooh"
 No More Lonely Nights,"No more lonely nights,   No more lonely nights,   You're my guiding light,   I don't want no more lonely nights.   I can wait another day   Until I call you.   You've only got my heart on a string,   And ev'rything a'flutter, ooh.   And another lonely night,   Might take forever.   We've only got each other to blame,   It's all the same to me, oh!   No more lonely nights,   No more lonely nights.   You're my guiding light,   I don't want no more lonely nights.   May I never miss the thrill   Of being near you. near you, near you   If it takes a number of years,   I'll turn your tears away.   But another lonely night   Might take forever.   We've only got each other to blame,   It's all the same to me, ooh-ee, yeah.   No more lonely nights,   No more lonely nights.   You're my guiding light,   Want no more, no more lonely nights.   Well, I don't want no more lonely nights,   No, no more lonely nights.   You're my guiding light,   I don't want no more lonely nights.   Ooh! Might take forever.   Each other to blame, baby, baby, baby.   Hey, hey ay.   I couldn't take it again, ah, I'd be lonely.   I couldn't take it,   I couldn't take it again, ah, no, no.   May I never miss the thrill   Of being near you. near you, near you, near you...   And if it takes a number of years,   I'll turn your tears away.   Mm-mm, I can wait another day until I call you.   You've only got my heart on a string,   And ev'rything a'flutter.   But another lonely night   Might take forever. forever, ever, ever   We've only got each other to blame,   It's all the same to me, to me, to me.   No more lonely nights,   No, no more lonely nights.   You're my guiding light,   Don't want no more, no more, no more lonely nights.   No more lonely nights,   No more lonely nights.   You're my guiding light,   Don't want no more, no more, no more lonely nights.   Oh!   Ah   No more lonely nights,   No, no more lonely nights.   You're my guiding light,   Don't want no more, no more, no more lonely nights.   No more lonely nights,   Night, night, night, night,   Night, night.   Mm-mm-mm, baby, baby."
 Nothing Too Much Just Out Of Sight,"Nothing too much   Just out of sight   You say you love me   If this is true   The best thing to do   Is to lye down beside me   I said I love you   Well nothing too much   Just out of sight   Oh don't you want to be fair?   When you went away   In the twilight   It was all right   It was all right   All right   I love you   I said I love you   I thought you knew   The last thing to do was   To try to betray me   The new morning light   I'll never forget it   Nothing much just out of sight   Twilight   Out of my sight   I was more than upset   Nothing too much   All right   I can remember   Your beautiful hair   I can remember   Why can'tt you take me there?   Don't you try betray me?   Oh wanna betray me?   I was ready to test   I was ready to test with the whites of your ribs   It was all right   All right   Not nothing too much   Just out of sight   Well nothing too much   Just out of sight   Out of my sight   Beautiful hair   I was really upset   In the moonlight   In the twilight   Of the last night   It was all right   All right   All right   Well nothing too much   It's all right   Just out of sight   The last thing to do was to try to betray me"
 Once Upon Along Ago,"Picking up scales and broken chords   Puppy dog tails in the house of lords   Tell me darling, what can it mean?   Making up moons in a minor key   What have those tunes got to do with me?   Tell me darling, where have you been?   Once upon along ago   Children searched for treasure   Nature's plan went hand in hand with pleasure.   Such pleasure.   Blowing balloons on a windy day   Desolate dunes with a lot to say   Tell me darling, what have you seen?   Once upon along ago   Children searched for treasure   Nature's plan went hand in hand with pleasure.   My pleasure.   Playing guitars on an empty stage   Counting the bars of an iron cage   Tell me darling, what can it mean?   Picking up scales and broken chords   Puppy dog tails in the house of lords   Tell me darling, what can it mean?   Once upon along ago..."
